股票代码,股票名称,所属行业
688592,司南导航,通信设备
603042,华脉科技,通信设备
003040,楚天龙,通信设备
300098,高新兴,通信设备
000063,中兴通讯,通信设备
688080,映翰通,通信设备
002296,辉煌科技,通信设备
300555,ST路通,通信设备
002104,恒宝股份,通信设备
688159,有方科技,通信设备
688313,仕佳光子,通信设备
300134,大富科技,通信设备
603236,移远通信,通信设备
002881,美格智能,通信设备
300504,天邑股份,通信设备
301314,科瑞思,通信设备
688100,威胜信息,通信设备
300638,广和通,通信设备
300570,太辰光,通信设备
200468,宁通信B,通信设备
603803,瑞斯康达,通信设备
301577,美信科技,通信设备
300183,东软载波,通信设备
900941,东信Ｂ股,通信设备
300308,中际旭创,通信设备
301419,阿莱德,通信设备
002583,海能达,通信设备
920249,利尔达,通信设备
301191,菲菱科思,通信设备
301205,联特科技,通信设备
603421,鼎信通讯,通信设备
301165,锐捷网络,通信设备
688205,德科立,通信设备
920374,云里物里,通信设备
300620,光库科技,通信设备
002396,星网锐捷,通信设备
600355,*ST精伦,通信设备
002713,*ST东易,装修装饰Ⅲ
002620,ST瑞和,装修装饰Ⅲ
002856,美芝股份,装修装饰Ⅲ
002047,*ST宝鹰,装修装饰Ⅲ
300506,ST名家汇,装修装饰Ⅲ
002963,豪尔赛,装修装饰Ⅲ
601886,江河集团,装修装饰Ⅲ
002375,亚厦股份,装修装饰Ⅲ
002811,郑中设计,装修装饰Ⅲ
603137,恒尚节能,装修装饰Ⅲ
002789,*ST建艺,装修装饰Ⅲ
002081,金 螳 螂,装修装饰Ⅲ
002830,名雕股份,装修装饰Ⅲ
300621,维业股份,装修装饰Ⅲ
002163,海南发展,装修装饰Ⅲ
603030,全筑股份,装修装饰Ⅲ
600234,科新发展,装修装饰Ⅲ
002482,广田集团,装修装饰Ⅲ
002989,中天精装,装修装饰Ⅲ
605287,德才股份,装修装饰Ⅲ
002822,ST中装,装修装饰Ⅲ
603828,ST柯利达,装修装饰Ⅲ
600193,*ST创兴,装修装饰Ⅲ
002713,*ST东易,装修装饰Ⅱ
002620,ST瑞和,装修装饰Ⅱ
002856,美芝股份,装修装饰Ⅱ
002047,*ST宝鹰,装修装饰Ⅱ
300506,ST名家汇,装修装饰Ⅱ
002963,豪尔赛,装修装饰Ⅱ
601886,江河集团,装修装饰Ⅱ
002375,亚厦股份,装修装饰Ⅱ
002081,金 螳 螂,装修装饰Ⅱ
002811,郑中设计,装修装饰Ⅱ
603137,恒尚节能,装修装饰Ⅱ
002789,*ST建艺,装修装饰Ⅱ
002830,名雕股份,装修装饰Ⅱ
300621,维业股份,装修装饰Ⅱ
002163,海南发展,装修装饰Ⅱ
600234,科新发展,装修装饰Ⅱ
603030,全筑股份,装修装饰Ⅱ
002482,广田集团,装修装饰Ⅱ
002989,中天精装,装修装饰Ⅱ
605287,德才股份,装修装饰Ⅱ
002822,ST中装,装修装饰Ⅱ
603828,ST柯利达,装修装饰Ⅱ
600193,*ST创兴,装修装饰Ⅱ
300761,立华股份,肉鸡养殖
002458,益生股份,肉鸡养殖
002982,湘佳股份,肉鸡养殖
002299,圣农发展,肉鸡养殖
300967,晓鸣股份,肉鸡养殖
002746,仙坛股份,肉鸡养殖
301116,益客食品,肉鸡养殖
002234,民和股份,肉鸡养殖
601019,山东出版,教育出版
300654,世纪天鸿,教育出版
601921,浙版传媒,教育出版
601900,南方传媒,教育出版
601098,中南传媒,教育出版
601811,新华文轩,教育出版
600757,长江传媒,教育出版
605577,龙版传媒,教育出版
601928,凤凰传媒,教育出版
300148,天舟文化,教育出版
688677,海泰新光,医疗设备
688607,康众医疗,医疗设备
688139,海尔生物,医疗设备
300246,宝莱特,医疗设备
300298,三诺生物,医疗设备
300633,开立医疗,医疗设备
600055,万东医疗,医疗设备
301290,东星医疗,医疗设备
301515,港通医疗,医疗设备
300760,迈瑞医疗,医疗设备
688358,祥生医疗,医疗设备
300358,楚天科技,医疗设备
002551,尚荣医疗,医疗设备
300030,阳普医疗,医疗设备
688626,翔宇医疗,医疗设备
688212,澳华内镜,医疗设备
300562,乐心医疗,医疗设备
300049,福瑞医科,医疗设备
002223,鱼跃医疗,医疗设备
300869,康泰医学,医疗设备
600587,新华医疗,医疗设备
301363,美好医疗,医疗设备
301602,超研股份,医疗设备
300171,东富龙,医疗设备
688114,华大智造,医疗设备
688271,联影医疗,医疗设备
300753,爱朋医疗,医疗设备
688580,伟思医疗,医疗设备
301235,华康洁净,医疗设备
301367,瑞迈特,医疗设备
300206,理邦仪器,医疗设备
688805,健信超导,医疗设备
300314,戴维医疗,医疗设备
920925,锦好医疗,医疗设备
688712,北芯生命-U,医疗设备
920504,博迅生物,医疗设备
920278,鹿得医疗,医疗设备
688273,麦澜德,医疗设备
688277,天智航-U,医疗设备
688301,奕瑞科技,医疗设备
920300,辰光医疗,医疗设备
920992,中科美菱,医疗设备
688410,山外山,医疗设备
600398,海澜之家,纺织服饰
300952,恒辉安防,纺织服饰
002634,棒杰股份,纺织服饰
605055,迎丰股份,纺织服饰
300005,探路者,纺织服饰
002563,森马服饰,纺织服饰
002293,罗莱生活,纺织服饰
603365,水星家纺,纺织服饰
002731,ST萃华,纺织服饰
605189,富春染织,纺织服饰
603055,台华新材,纺织服饰
603196,璞源材料,纺织服饰
601339,百隆东方,纺织服饰
002569,*ST步森,纺织服饰
600137,浪莎股份,纺织服饰
002763,汇洁股份,纺织服饰
600493,凤竹纺织,纺织服饰
603558,健盛集团,纺织服饰
300945,曼卡龙,纺织服饰
600916,中国黄金,纺织服饰
002494,华斯股份,纺织服饰
603587,地素时尚,纺织服饰
603557,ST起步,纺织服饰
603001,奥康国际,纺织服饰
002780,三夫户外,纺织服饰
002327,富安娜,纺织服饰
600177,雅戈尔,纺织服饰
600612,老凤祥,纺织服饰
603877,太平鸟,纺织服饰
601566,九牧王,纺织服饰
002687,乔治白,纺织服饰
301276,嘉曼服饰,纺织服饰
002674,兴业科技,纺织服饰
002003,伟星股份,纺织服饰
002832,比音勒芬,纺织服饰
002762,*ST金比,纺织服饰
603908,牧高笛,纺织服饰
002144,宏达高科,纺织服饰
600987,航民股份,纺织服饰
603518,锦泓集团,纺织服饰
002083,孚日股份,纺织服饰
002042,华孚时尚,纺织服饰
002656,*ST摩登,纺织服饰
000955,欣龙控股,纺织服饰
605138,盛泰集团,纺织服饰
200017,深中华B,纺织服饰
002098,浔兴股份,纺织服饰
605180,华生科技,纺织服饰
603116,红蜻蜓,纺织服饰
603839,安正时尚,纺织服饰
002397,梦洁股份,纺织服饰
002867,周大生,纺织服饰
301066,万事利,纺织服饰
001209,洪兴股份,纺织服饰
002029,七 匹 狼,纺织服饰
603808,歌力思,纺织服饰
603511,爱慕股份,纺织服饰
000017,深中华A,纺织服饰
000726,鲁  泰Ａ,纺织服饰
000850,华茂股份,纺织服饰
603307,扬州金泉,纺织服饰
003016,欣贺股份,纺织服饰
300819,聚杰微纤,纺织服饰
002574,明牌珠宝,纺织服饰
002486,嘉麟杰,纺织服饰
002154,报 喜 鸟,纺织服饰
605599,菜百股份,纺织服饰
300901,中胤时尚,纺织服饰
002612,朗姿股份,纺织服饰
200026,飞亚达Ｂ,纺织服饰
603665,康隆达,纺织服饰
920262,太湖雪,纺织服饰
600107,ST尔雅,纺织服饰
301088,戎美股份,纺织服饰
002721,金一文化,纺织服饰
002269,美邦服饰,纺织服饰
002193,如意集团,纺织服饰
603889,新澳股份,纺织服饰
002404,嘉欣丝绸,纺织服饰
603130,云中马,纺织服饰
301177,迪阿股份,纺织服饰
600630,龙头股份,纺织服饰
601599,浙文影业,纺织服饰
603900,莱绅通灵,纺织服饰
300591,万里马,纺织服饰
603958,哈森股份,纺织服饰
300577,开润股份,纺织服饰
600439,瑞贝卡,纺织服饰
002485,ST雪发,纺织服饰
200726,鲁  泰Ｂ,纺织服饰
300918,南山智尚,纺织服饰
600400,红豆股份,纺织服饰
001390,古麒绒材,纺织服饰
600448,华纺股份,纺织服饰
002394,联发股份,纺织服饰
300840,酷特智能,纺织服饰
300979,华利集团,纺织服饰
600156,华升股份,纺织服饰
900905,老凤祥Ｂ,纺织服饰
000026,飞亚达,纺织服饰
601718,际华集团,纺织服饰
605003,众望布艺,纺织服饰
003041,真爱美家,纺织服饰
002875,安奈儿,纺织服饰
603608,天创时尚,纺织服饰
002345,潮宏基,纺织服饰
001234,泰慕士,纺织服饰
600527,江南高纤,纺织服饰
300877,金春股份,纺织服饰
920527,夜光明,纺织服饰
600735,ST新华锦,纺织服饰
002929,润建股份,通信工程及服务
300603,立昂技术,通信工程及服务
603220,中贝通信,通信工程及服务
300211,*ST亿通,通信工程及服务
603322,超讯通信,通信工程及服务
002316,亚联发展,通信工程及服务
002115,三维通信,通信工程及服务
000889,中嘉博创,通信工程及服务
301139,元道通信,通信工程及服务
920924,广脉科技,通信工程及服务
300597,吉大通信,通信工程及服务
603206,嘉环科技,通信工程及服务
300050,世纪鼎利,通信工程及服务
300025,华星创业,通信工程及服务
603559,ST通脉,通信工程及服务
002544,普天科技,通信工程及服务
300310,宜通世纪,通信工程及服务
300513,恒实科技,通信工程及服务
300560,中富通,通信工程及服务
600289,ST信通,通信工程及服务
603886,元祖股份,休闲食品
002956,西麦食品,休闲食品
603057,紫燕食品,休闲食品
002847,盐津铺子,休闲食品
000716,黑芝麻,休闲食品
001219,青岛食品,休闲食品
300972,万辰集团,休闲食品
002695,煌上煌,休闲食品
002557,洽洽食品,休闲食品
603866,桃李面包,休闲食品
300973,立高食品,休闲食品
002719,麦趣尔,休闲食品
605339,南侨食品,休闲食品
003000,劲仔食品,休闲食品
603719,良品铺子,休闲食品
002820,桂发祥,休闲食品
300783,三只松鼠,休闲食品
603777,来伊份,休闲食品
002991,甘源食品,休闲食品
603517,ST绝味,休闲食品
603043,广州酒家,休闲食品
002582,好想你,休闲食品
603697,有友食品,休闲食品
002192,融捷股份,锂
002738,中矿资源,锂
000762,西藏矿业,锂
002240,盛新锂能,锂
002460,赣锋锂业,锂
603399,永杉锂业,锂
002466,天齐锂业,锂
002756,永兴材料,锂
300129,泰胜风能,风电零部件
301232,飞沃科技,风电零部件
301456,盘古智能,风电零部件
002531,天顺风能,风电零部件
603507,振江股份,风电零部件
301557,常友科技,风电零部件
600072,中船科技,风电零部件
603985,恒润股份,风电零部件
300443,金雷股份,风电零部件
603218,日月股份,风电零部件
301040,中环海陆,风电零部件
300904,威力传动,风电零部件
301163,宏德股份,风电零部件
300569,天能重工,风电零部件
002487,大金重工,风电零部件
603092,德力佳,风电零部件
300850,新强联,风电零部件
300690,双一科技,风电零部件
603248,锡华科技,风电零部件
601026,道生天合,风电零部件
000809,和展能源,风电零部件
301155,海力风电,风电零部件
300185,通裕重工,风电零部件
603063,禾望电气,风电零部件
601218,吉鑫科技,风电零部件
600861,北京人力,人力资源服务
600662,外服控股,人力资源服务
300662,科锐国际,人力资源服务
000833,粤桂股份,综合Ⅲ
000753,漳州发展,综合Ⅲ
002758,浙农股份,综合Ⅲ
600620,天宸股份,综合Ⅲ
000632,三木集团,综合Ⅲ
600689,上海三毛,综合Ⅲ
600051,宁波联合,综合Ⅲ
000652,泰达股份,综合Ⅲ
600682,南京新百,综合Ⅲ
600673,东阳光,综合Ⅲ
900922,三毛B股,综合Ⅲ
000025,特  力Ａ,综合Ⅲ
000523,红棉股份,综合Ⅲ
600770,综艺股份,综合Ⅲ
600881,亚泰集团,综合Ⅲ
000009,中国宝安,综合Ⅲ
200025,特  力Ｂ,综合Ⅲ
000421,南京公用,综合Ⅲ
600805,悦达投资,综合Ⅲ
000833,粤桂股份,综合
000753,漳州发展,综合
002758,浙农股份,综合
600620,天宸股份,综合
000632,三木集团,综合
600689,上海三毛,综合
600051,宁波联合,综合
000652,泰达股份,综合
600682,南京新百,综合
600673,东阳光,综合
900922,三毛B股,综合
000025,特  力Ａ,综合
000523,红棉股份,综合
600770,综艺股份,综合
600881,亚泰集团,综合
000009,中国宝安,综合
200025,特  力Ｂ,综合
000421,南京公用,综合
600805,悦达投资,综合
000833,粤桂股份,综合Ⅱ
000753,漳州发展,综合Ⅱ
002758,浙农股份,综合Ⅱ
600620,天宸股份,综合Ⅱ
000632,三木集团,综合Ⅱ
600689,上海三毛,综合Ⅱ
600051,宁波联合,综合Ⅱ
000652,泰达股份,综合Ⅱ
600682,南京新百,综合Ⅱ
600673,东阳光,综合Ⅱ
900922,三毛B股,综合Ⅱ
000025,特  力Ａ,综合Ⅱ
000523,红棉股份,综合Ⅱ
600770,综艺股份,综合Ⅱ
600881,亚泰集团,综合Ⅱ
000009,中国宝安,综合Ⅱ
200025,特  力Ｂ,综合Ⅱ
000421,南京公用,综合Ⅱ
600805,悦达投资,综合Ⅱ
600808,马钢股份,普钢
600126,杭钢股份,普钢
000761,本钢板材,普钢
600282,南钢股份,普钢
600231,凌钢股份,普钢
601003,柳钢股份,普钢
000709,河钢股份,普钢
600019,宝钢股份,普钢
600782,新钢股份,普钢
000778,新兴铸管,普钢
000932,华菱钢铁,普钢
601005,重庆钢铁,普钢
600022,山东钢铁,普钢
601686,友发集团,普钢
002110,三钢闽光,普钢
603878,武进不锈,普钢
200761,本钢板Ｂ,普钢
000898,鞍钢股份,普钢
000717,中南股份,普钢
600569,安阳钢铁,普钢
600010,包钢股份,普钢
600307,酒钢宏兴,普钢
600581,八一钢铁,普钢
000959,首钢股份,普钢
000628,高新发展,房屋建设Ⅲ
600248,陕建股份,房屋建设Ⅲ
601668,中国建筑,房屋建设Ⅲ
601789,宁波建工,房屋建设Ⅲ
600939,重庆建工,房屋建设Ⅲ
002761,浙江建投,房屋建设Ⅲ
600491,龙元建设,房屋建设Ⅲ
600170,上海建工,房屋建设Ⅲ
000628,高新发展,房屋建设Ⅱ
600248,陕建股份,房屋建设Ⅱ
601668,中国建筑,房屋建设Ⅱ
601789,宁波建工,房屋建设Ⅱ
600939,重庆建工,房屋建设Ⅱ
002761,浙江建投,房屋建设Ⅱ
600491,龙元建设,房屋建设Ⅱ
600170,上海建工,房屋建设Ⅱ
000550,江铃汽车,商用车
600166,福田汽车,商用车
000951,中国重汽,商用车
600418,江淮汽车,商用车
600066,宇通客车,商用车
000800,一汽解放,商用车
301039,中集车辆,商用车
200550,江  铃Ｂ,商用车
000957,中通客车,商用车
600686,金龙汽车,商用车
600375,汉马科技,商用车
600303,曙光股份,商用车
000868,安凯客车,商用车
600006,东风股份,商用车
300920,润阳科技,其他塑料制品
301216,万凯新材,其他塑料制品
300980,祥源新材,其他塑料制品
603580,*ST艾艾,其他塑料制品
603150,万朗磁塑,其他塑料制品
603330,天洋新材,其他塑料制品
605008,长鸿高科,其他塑料制品
002825,纳尔股份,其他塑料制品
301019,宁波色母,其他塑料制品
301591,肯特股份,其他塑料制品
920028,新恒泰,其他塑料制品
300539,横河精密,其他塑料制品
688087,英科再生,其他塑料制品
300717,华信新材,其他塑料制品
300218,安利股份,其他塑料制品
301090,华润材料,其他塑料制品
603991,至正股份,其他塑料制品
300230,永利股份,其他塑料制品
002108,沧州明珠,其他塑料制品
