股票代码,股票名称,所属行业,所属概念
603766,隆鑫通用,"摩托车,摩托车及其他,汽车",
2606,大连电瓷,"线缆部件及其他,电力设备,电网设备",
300274,阳光电源,"电力设备,光伏设备,逆变器",
533,顺钠股份,"电力设备,电网设备,输变电设备",
920570,坤博精工,"通用设备,其他通用设备,机械设备",
600292,电投水电,"大气治理,环保,环境治理",
600483,福能股份,"公用事业,电力,电能综合服务",
301119,正强股份,"汽车,汽车零部件,底盘与发动机系统",
300316,晶盛机电,"电力设备,光伏设备,光伏加工设备",
688800,瑞可达,"电子,其他电子Ⅲ,其他电子Ⅱ",
600690,海尔智家,"家用电器,冰洗,白色家电",
300051,琏升科技,"电力设备,光伏电池组件,光伏设备",
301291,明阳电气,"配电设备,电力设备,电网设备",
603381,永臻股份,"电力设备,光伏辅材,光伏设备",
688577,浙海德曼,"通用设备,机械设备,机床工具",
600268,国电南自,"电力设备,电网设备,电网自动化设备",
600678,四川金顶,"水泥制造,水泥,建筑材料",
603822,ST嘉澳,"基础化工,化学制品,其他化学制品",
601222,林洋能源,"电力设备,电网设备,电工仪器仪表",
600510,黑牡丹,"房地产,房地产开发,住宅开发",
2273,水晶光电,"光学元件,电子,光学光电子",
300617,安靠智电,"电力设备,电网设备,输变电设备",
973,佛塑科技,"基础化工,膜材料,塑料",
2112,三变科技,"电力设备,电网设备,输变电设备",
605389,长龄液压,"机械设备,工程机械器件,工程机械",
637,茂化实华,"炼化及贸易,其他石化,石油石化",
600322,津投城开,"房地产,房地产开发,住宅开发",
600962,国投中鲁,"农林牧渔,农产品加工,果蔬加工",
920395,朗鸿科技,"机械设备,楼宇设备,专用设备",
2647,*ST仁东,"非银金融,多元金融,金融信息服务",
600023,浙能电力,"公用事业,电力,火力发电",
600017,日照港,"港口,航运港口,交通运输",
688357,建龙微纳,"基础化工,化学制品,其他化学制品",
300418,昆仑万维,"数字媒体,传媒,门户网站",
600165,ST宁科,"基础化工,化学制品,其他化学制品",
920932,科达自控,"计算机,垂直应用软件,软件开发",
603110,东方材料,"基础化工,化学制品,涂料油墨",
301179,泽宇智能,"电力设备,电网设备,电网自动化设备",
603391,力聚热能,"机械设备,专用设备,能源及重型设备",
2386,天原股份,"基础化工,化学原料,氯碱",
301278,快可电子,"电力设备,光伏电池组件,光伏设备",
601766,中国中车,"机械设备,轨交设备Ⅲ,轨交设备Ⅱ",
603063,禾望电气,"风电设备,风电零部件,电力设备",
603213,镇洋发展,"基础化工,化学原料,氯碱",
20,深华发Ａ,"电子,面板,光学光电子",
2060,广东建工,"公用事业,电力,电能综合服务",
920496,许昌智能,"电力设备,电网设备,输变电设备",
688737,中自科技,"其他汽车零部件,汽车,汽车零部件",
921,海信家电,"家用电器,白色家电,空调",
688655,迅捷兴,"元件,印制电路板,电子",
2200,*ST交投,"建筑装饰,基础建设,园林工程",
688371,菲沃泰,"电子,电子化学品Ⅲ,电子化学品Ⅱ",
603898,好莱客,"轻工制造,家居用品,定制家居",
600732,爱旭股份,"电力设备,光伏电池组件,光伏设备",
301168,通灵股份,"电力设备,光伏电池组件,光伏设备",
603286,日盈电子,"汽车,汽车零部件,底盘与发动机系统",
688077,大地熊,"有色金属,金属新材料,磁性材料",
600193,*ST创兴,"装修装饰Ⅲ,装修装饰Ⅱ,建筑装饰",
300749,顶固集创,"轻工制造,家居用品,定制家居",
600408,安泰集团,"煤炭,焦炭Ⅲ,焦炭Ⅱ",
600136,ST明诚,"房地产服务,物业管理,房地产",
2577,雷柏科技,"计算机,计算机设备,其他计算机设备",
601567,三星医疗,"配电设备,电力设备,电网设备",
4,*ST国华,"计算机,软件开发,横向通用软件",
2490,山东墨龙,"机械设备,专用设备,能源及重型设备",
920166,海圣医疗,"医药生物,医疗器械,医疗耗材",
605178,时空科技,"其他专业工程,专业工程,建筑装饰",
688455,科捷智能,"机械设备,其他自动化设备,自动化设备",
2916,深南电路,"元件,印制电路板,电子",
600323,瀚蓝环境,"环保,环境治理,固废治理",
300140,节能环境,"环保,环境治理,固废治理",
2631,德尔未来,"轻工制造,家居用品,定制家居",
688707,振华新材,"电池,电力设备,电池化学品",
2323,雅博股份,"其他专业工程,专业工程,建筑装饰",
603687,大胜达,"包装印刷,轻工制造,纸包装",
803,山高环能,"公用事业,电力,电能综合服务",
600792,云煤能源,"煤炭,焦炭Ⅲ,焦炭Ⅱ",
300473,德尔股份,"其他汽车零部件,汽车,汽车零部件",
601326,秦港股份,"港口,航运港口,交通运输",
301668,昊创瑞通,"配电设备,电力设备,电网设备",
600599,*ST熊猫,"非银金融,多元金融,金融控股",
600157,永泰能源,"公用事业,电力,火力发电",
600696,*ST岩石,"食品饮料,白酒Ⅲ,白酒Ⅱ",
600966,博汇纸业,"轻工制造,造纸,大宗用纸",
333,美的集团,"家用电器,白色家电,空调",
2150,正泰电源,"金属制品,通用设备,机械设备",
600168,武汉控股,"环保,环境治理,水务及水治理",
688195,腾景科技,"光学元件,电子,光学光电子",
601700,风范股份,"线缆部件及其他,电力设备,电网设备",
688408,中信博,"电力设备,光伏辅材,光伏设备",
61,农 产 品,"商贸零售,一般零售,商业物业经营",
2664,信质集团,"汽车电子电气系统,汽车,汽车零部件",
1301,尚太科技,"电池,电力设备,电池化学品",
300911,亿田智能,"家用电器,厨房电器,厨卫电器",
883,湖北能源,"公用事业,电力,电能综合服务",
600236,桂冠电力,"公用事业,水力发电,电力",
600302,标准股份,"纺织服装设备,机械设备,专用设备",
603871,嘉友国际,"跨境物流,交通运输,物流",
2256,兆新股份,"公用事业,光伏发电,电力",
688472,阿特斯,"电力设备,光伏电池组件,光伏设备",
2353,杰瑞股份,"机械设备,专用设备,能源及重型设备",
920770,艾能聚,"电力设备,光伏电池组件,光伏设备",
2602,世纪华通,"传媒,游戏Ⅲ,游戏Ⅱ",
300365,恒华科技,"计算机,垂直应用软件,软件开发",
920578,巨能股份,"机械设备,自动化设备,机器人",
300001,特锐德,"电力设备,电网设备,输变电设备",
2635,安洁科技,"电子,消费电子,消费电子零部件及组装",
603090,宏盛股份,"通用设备,其他通用设备,机械设备",
603733,仙鹤股份,"轻工制造,特种纸,造纸",
300559,佳发教育,"计算机,垂直应用软件,软件开发",
2459,晶澳科技,"电力设备,光伏电池组件,光伏设备",
920252,天宏锂电,"锂电池,电池,电力设备",
601118,海南橡胶,"种植业,其他种植业,农林牧渔",
2452,长高电新,"电力设备,电网设备,输变电设备",
720,新能泰山,"线缆部件及其他,电力设备,电网设备",
689009,九号公司-WD,"摩托车及其他,其他运输设备,汽车",
301234,五洲医疗,"医药生物,医疗器械,医疗耗材",
603319,美湖股份,"汽车,汽车零部件,底盘与发动机系统",
36,华联控股,"房地产,房地产开发,住宅开发",
2608,江苏国信,"公用事业,电力,火力发电",
301218,华是科技,"IT服务Ⅲ,IT服务Ⅱ,计算机",
600499,科达制造,"其他专用设备,机械设备,专用设备",
300510,金冠股份,"电力设备,电网设备,电网自动化设备",
603806,福斯特,"电力设备,光伏辅材,光伏设备",
300014,亿纬锂能,"锂电池,电池,电力设备",
920368,连城数控,"电力设备,光伏设备,光伏加工设备",
605198,安德利,"农林牧渔,农产品加工,果蔬加工",
300867,圣元环保,"环保,环境治理,固废治理",
2627,三峡旅游,"社会服务,旅游及景区,旅游综合",
2592,ST八菱,"汽车,汽车零部件,底盘与发动机系统",
600603,广汇物流,"原材料供应链服务,交通运输,物流",
600167,联美控股,"公用事业,热力服务,电力",
600683,京投发展,"房地产,房地产开发,住宅开发",
920779,武汉蓝电,"电池,锂电专用设备,电力设备",
600011,华能国际,"公用事业,电力,火力发电",
2367,康力电梯,"机械设备,楼宇设备,专用设备",
600116,三峡水利,"公用事业,电力,电能综合服务",
534,万泽股份,"其他生物制品,医药生物,生物制品",
638,*ST万方,"粮油加工,农林牧渔,农产品加工",
600395,盘江股份,"煤炭开采,煤炭,焦煤",
688599,天合光能,"电力设备,光伏电池组件,光伏设备",
2479,富春环保,"公用事业,热力服务,电力",
300475,香农芯创,"电子,其他电子Ⅲ,其他电子Ⅱ",
2630,ST华西,"其他电源设备Ⅱ,电力设备,火电设备",
688410,山外山,"医药生物,医疗设备,医疗器械",
300332,天壕能源,"燃气Ⅲ,燃气Ⅱ,公用事业",
920010,凯添燃气,"燃气Ⅲ,燃气Ⅱ,公用事业",
688429,时创能源,"电力设备,光伏电池组件,光伏设备",
688498,源杰科技,"半导体,分立器件,电子",
603050,科林电气,"电力设备,电网设备,电网自动化设备",
2891,中宠股份,"农林牧渔,饲料,宠物食品",
688125,安达智能,"机械设备,其他自动化设备,自动化设备",
605507,国邦医药,"化学制药,原料药,医药生物",
2209,达 意 隆,"机械设备,专用设备,印刷包装机械",
600815,厦工股份,"机械设备,工程机械,工程机械整机",
2053,云南能投,"风力发电,公用事业,电力",
600995,南网储能,"公用事业,电力,电能综合服务",
688788,科思科技,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
605169,洪通燃气,"燃气Ⅲ,燃气Ⅱ,公用事业",
600719,大连热电,"公用事业,热力服务,电力",
603727,博迈科,"石油石化,油服工程,油气及炼化工程",
301656,联合动力,"汽车电子电气系统,汽车,汽车零部件",
920145,恒合股份,"环保设备Ⅲ,环保设备Ⅱ,环保",
603758,秦安股份,"汽车,汽车零部件,底盘与发动机系统",
605183,确成股份,"基础化工,橡胶,炭黑",
1269,欧晶科技,"电力设备,光伏辅材,光伏设备",
600698,湖南天雁,"汽车,汽车零部件,底盘与发动机系统",
603366,日出东方,"家用电器,厨卫电器,卫浴电器",
2350,北京科锐,"配电设备,电力设备,电网设备",
300763,锦浪科技,"电力设备,光伏设备,逆变器",
603656,泰禾智能,"其他专用设备,机械设备,专用设备",
603313,梦百合,"轻工制造,家居用品,成品家居",
300345,华民股份,"电力设备,硅料硅片,光伏设备",
37,深南电A,"公用事业,电力,火力发电",
2995,天地在线,"传媒,广告营销,营销代理",
603187,海容冷链,"制冷空调设备,通用设备,机械设备",
920106,林泰新材,"汽车,汽车零部件,底盘与发动机系统",
603577,汇金通,"线缆部件及其他,电力设备,电网设备",
300880,迦南智能,"电力设备,电网设备,电工仪器仪表",
600969,郴电国际,"公用事业,电力,电能综合服务",
968,蓝焰控股,"油气开采Ⅲ,油气开采Ⅱ,石油石化",
605011,杭州热电,"公用事业,热力服务,电力",
591,太阳能,"公用事业,光伏发电,电力",
600563,法拉电子,"被动元件,元件,电子",
300264,佳创视讯,"IT服务Ⅲ,IT服务Ⅱ,计算机",
600149,廊坊发展,"公用事业,热力服务,电力",
300724,捷佳伟创,"电力设备,光伏设备,光伏加工设备",
1331,胜通能源,"燃气Ⅲ,燃气Ⅱ,公用事业",
600578,京能电力,"公用事业,电力,火力发电",
600800,渤海化学,"炼化及贸易,其他石化,石油石化",
603628,清源股份,"电力设备,光伏辅材,光伏设备",
62,深圳华强,"电子,其他电子Ⅲ,其他电子Ⅱ",
600027,华电国际,"公用事业,电力,火力发电",
301281,科源制药,"化学制药,原料药,医药生物",
601865,福莱特,"电力设备,光伏辅材,光伏设备",
603013,亚普股份,"汽车,汽车零部件,底盘与发动机系统",
2445,中南文化,"金属制品,通用设备,机械设备",
603008,喜临门,"轻工制造,家居用品,成品家居",
688287,*ST观典,"国防军工,航空装备Ⅲ,航空装备Ⅱ",
601368,绿城水务,"环保,环境治理,水务及水治理",
603813,*ST原尚,"交通运输,物流,公路货运",
920985,海泰新能,"电力设备,光伏电池组件,光伏设备",
601218,吉鑫科技,"风电设备,风电零部件,电力设备",
711,ST京蓝,"环保,环境治理,综合环境治理",
688096,京源环保,"环保,环境治理,水务及水治理",
600930,华电新能,"风力发电,公用事业,电力",
605286,同力天启,"机械设备,楼宇设备,专用设备",
600805,悦达投资,"综合Ⅲ,综合,综合Ⅱ",
600207,安彩高科,"电力设备,光伏辅材,光伏设备",
1256,炜冈科技,"机械设备,专用设备,印刷包装机械",
300805,电声股份,"传媒,广告营销,营销代理",
300118,东方日升,"电力设备,光伏电池组件,光伏设备",
300481,濮阳惠成,"电子,电子化学品Ⅲ,电子化学品Ⅱ",
2218,拓日新能,"公用事业,光伏发电,电力",
301196,唯科科技,"其他塑料制品,基础化工,塑料",
600509,天富能源,"公用事业,电力,火力发电",
600355,*ST精伦,"通信设备,通信,通信终端及配件",
688348,昱能科技,"电力设备,光伏设备,逆变器",
688068,热景生物,"医药生物,医疗器械,体外诊断",
2015,协鑫能科,"公用事业,热力服务,电力",
2039,黔源电力,"公用事业,水力发电,电力",
600468,百利电气,"配电设备,电力设备,电网设备",
301373,凌玮科技,"基础化工,化学制品,其他化学制品",
688759,必贝特-U,"化学制剂,化学制药,医药生物",
688032,禾迈股份,"电力设备,光伏设备,逆变器",
2616,长青集团,"其他能源发电,公用事业,电力",
600,建投能源,"公用事业,电力,火力发电",
2506,协鑫集成,"电力设备,光伏电池组件,光伏设备",
688036,传音控股,"品牌消费电子,电子,消费电子",
603393,新天然气,"燃气Ⅲ,燃气Ⅱ,公用事业",
3035,南网能源,"公用事业,电力,电能综合服务",
603693,江苏新能,"风力发电,公用事业,电力",
300795,米奥会展,"专业服务,社会服务,会展服务",
603992,松霖科技,"轻工制造,家居用品,卫浴制品",
2096,易普力,"基建市政工程,建筑装饰,基础建设",
875,电投绿能,"公用事业,电力,电能综合服务",
601778,晶科科技,"公用事业,光伏发电,电力",
690,宝新能源,"公用事业,电力,火力发电",
2298,中电鑫龙,"电力设备,电网设备,输变电设备",
301105,鸿铭股份,"机械设备,专用设备,印刷包装机械",
300668,杰恩设计,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
543,皖能电力,"公用事业,电力,火力发电",
